	Unnamed: 0	LM_ID	Common Name	Adduct	Category	Main Class	Sub Class	Exact m/z	Formula	Observed m/z	ppm Error	RT	NET	Intensity	Peak Area	Score	MS/MS Scan	Precursor Scan	Apex Scan	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID	Pearson Corr Score	Pearson Corr M-1 Score	Cosine Score	Cosine M-1 Score	Class
28325	28325	XXX_LMGP04010965	PG(18:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4092013999998	41.67864141	25.143105	0.279343205	133351.75		4.3961967610000015	2355	2344	2383	123064790.0	52927228.0	FPQWNUSDDZYJOS-ACEXITHZSA-N			0	0		0.996029857	0.0	0.997846399	0.478522761	0
28326	28326	XXX_LMGP04010953	PG(18:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4092013999998	41.67864141	25.143105	0.279343205	133351.75		4.3961967610000015	2355	2344	2383	123064778.0	52927216.0	GEIDVWGVYXUOJJ-ACEXITHZSA-N			0	0		0.996029857	0.0	0.997846399	0.478522761	0
28327	28327	XXX_LMGP04010868	PG(19:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4092013999998	41.67864141	25.143105	0.279343205	133351.75		-5.191777379	2355	2344	2383	123064693.0	52927133.0	QQAUZBJYZARSDB-ACEXITHZSA-N			0	0		0.996029857	0.0	0.997846399	0.478522761	0
28333	28333	XXX_909	PG(13:8/22:13)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	721.2203	C41H38O10P1	721.2328808	17.44353218	24.74443833	0.274913965	44054.51172		-6.706979108	2362	2357	2344						0	0		0.995712915	0.0	0.993782117	0.0	0
28483	28483	XXX_LMGP04010199	PG(16:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		0.114326791	2423	2422	2409	123064024.0	52926464.0	AUERNCRHCUXEIL-NQGRZYFCSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28484	28484	XXX_LMGP04010731	PG(16:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		0.114326791	2423	2422	2409	123064556.0	52926996.0	VTPCCADRWJFRLL-NQGRZYFCSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28485	28485	XXX_LMGP04010222	PG(16:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		-1.673022614	2423	2422	2409	123064047.0	52926487.0	POBONBHLDYGTCT-HKROHRCGSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28486	28486	XXX_LMGP04010706	PG(16:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		-1.673022614	2423	2422	2409	123064531.0	52926971.0	LWLUVABTMYRAJN-HKROHRCGSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28487	28487	XXX_LMGP04010272	PG(17:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		-2.519272212	2423	2422	2409	123064097.0	52926537.0	RLNLSCCBFTUNPI-MZTPGOTKSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28488	28488	XXX_LMGP04010683	PG(17:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		-2.519272212	2423	2422	2409	123064508.0	52926948.0	RPAOJSNPWWFEQL-MZTPGOTKSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28489	28489	XXX_LMGP04010964	PG(18:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		10.64356896	2423	2422	2409	123064789.0	52927227.0	KFVUGBAJFLCPQJ-RBNOWSNYSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28490	28490	XXX_LMGP04010539	PG(18:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		10.64356896	2423	2422	2409	123064364.0	52926804.0	HGPVHHJJKCHMPZ-RBNOWSNYSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28491	28491	XXX_LMGP04010959	PG(18:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		4.089920853	2423	2422	2409	123064784.0	52927222.0	BWUBXTWUHNKXLR-NGJZXVFSSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28492	28492	XXX_LMGP04010952	PG(18:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		4.089920853	2423	2422	2409	123064777.0	52927215.0	QIXQWVMGZWMDAQ-NGJZXVFSSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28493	28493	XXX_LMGP04010467	PG(19:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		0.865524518	2423	2422	2409	123064292.0	52926732.0	FTDWLFBORBUFNO-WIAXNDTPSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28494	28494	XXX_LMGP04010497	PG(19:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	775.3611	C44H56O10P1	775.3675301	8.292914704	25.43427167	0.282578105	192963.6406		0.865524518	2423	2422	2409	123064322.0	52926762.0	ZZTQZRBFXGNJPG-FVFOSDNBSA-N			0	0		0.999767324	0.0	0.995929544	0.0	0
28632	28632	XXX_LMGP04010048	PG(12:7/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1795471	-15.21758789	27.044105	0.300463565	854295.625		3.163730108	2555	2552	2565	123063873.0	52926313.0	WSJHALNWVJOWBQ-YCBBFNCBSA-N			0	0		1.0	0.0	0.99768389	0.0	0
28633	28633	XXX_LMGP04010161	PG(12:7/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1795471	-15.21758789	27.044105	0.300463565	854295.625		3.163730108	2555	2552	2565	123063986.0	52926426.0	PTDCHYUZNINITM-YCBBFNCBSA-N			0	0		1.0	0.0	0.99768389	0.0	0
28634	28634	XXX_LMGP04010070	PG(13:7/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1795471	-15.21758789	27.044105	0.300463565	854295.625		1.607660845	2555	2552	2565	123063895.0	52926335.0	KXGQVUOZHICTOQ-XXFKESNDSA-N			0	0		1.0	0.0	0.99768389	0.0	0
28635	28635	XXX_LMGP04010110	PG(13:7/14:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1795471	-15.21758789	27.044105	0.300463565	854295.625		1.607660845	2555	2552	2565	123063935.0	52926375.0	LXJCMLHVLAKIGZ-XXFKESNDSA-N			0	0		1.0	0.0	0.99768389	0.0	0
28636	28636	XXX_881	PG(13:8/14:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	621.189	C33H34O10P1	621.1795471	-15.21758789	27.044105	0.300463565	854295.625		-2.65772721	2555	2552	2565						0	0		1.0	0.0	0.99768389	0.0	0
28638	28638	XXX_LMGP04010475	PG(19:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	819.4237	C47H64O10P1	819.4064996000002	-20.9912373	27.14360833	0.30156906	116817.4375		3.653014907	2576	2565	2578	123064300.0	52926740.0	PYKYWGGAFXYESU-YWPUXERESA-N			0	0		0.946599786	0.982438801	0.951392112	0.978994051	0
28639	28639	XXX_LMGP04010714	PG(19:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	819.4237	C47H64O10P1	819.4064996000002	-20.9912373	27.14360833	0.30156906	116817.4375		3.653014907	2576	2565	2578	123064539.0	52926979.0	LXPGMLUUADAOEK-YWPUXERESA-N			0	0		0.946599786	0.982438801	0.951392112	0.978994051	0
28640	28640	XXX_LMGP04010524	PG(20:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	819.4237	C47H64O10P1	819.4064996000002	-20.9912373	27.14360833	0.30156906	116817.4375		9.56608088	2576	2565	2578	123064349.0	52926789.0	XVNLTOYURBTNMA-YWPUXERESA-N			0	0		0.946599786	0.982438801	0.951392112	0.978994051	0
28641	28641	XXX_LMGP04010692	PG(20:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	819.4237	C47H64O10P1	819.4064996000002	-20.9912373	27.14360833	0.30156906	116817.4375		9.56608088	2576	2565	2578	123064517.0	52926957.0	YYETXUYEKKVCBB-YWPUXERESA-N			0	0		0.946599786	0.982438801	0.951392112	0.978994051	0
28648	28648	XXX_LMGP04010922	PG(14:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		0.987470206	2620	2617	2604	123064747.0	52927186.0	DEELMJVHNHKHJJ-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28649	28649	XXX_LMGP04010848	PG(14:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		0.987470206	2620	2617	2604	123064673.0	52927113.0	JRLPVMRLGYOFKW-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28650	28650	XXX_LMGP04010912	PG(15:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		8.080326412	2620	2617	2604	123064737.0	52927176.0	YFZMFJQREBEDCU-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28651	28651	XXX_LMGP04010678	PG(15:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		8.080326412	2620	2617	2604	123064503.0	52926943.0	TTXBGARQDYJXOE-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28652	28652	XXX_LMGP04010971	PG(16:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		-2.06890608	2620	2617	2604	123064796.0	52927234.0	KSRFHCUKUWGRGC-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28653	28653	XXX_LMGP04010864	PG(16:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		-2.06890608	2620	2617	2604	123064689.0	52927129.0	XBLDYJNTBLDULM-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28654	28654	XXX_LMGP04010237	PG(17:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		5.421653505	2620	2617	2604	123064062.0	52926502.0	VRXBINAFDUHENA-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28655	28655	XXX_LMGP04010459	PG(17:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		5.421653505	2620	2617	2604	123064284.0	52926724.0	OBCQBHSYJXRZTI-IOLBBIBUSA-N			0	0		0.994927481	0.0	0.993735348	0.0	0
28656	28656	XXX_LMGP04010038	PG(18:7/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	749.3455	C42H54O10P1	749.3770421	42.09107275	27.42727333	0.304720615	51785.70313		-1.452968605	2620	2617	2604	49703610.0	24779552.0	FVJZSBGHRPJMMA-IOLBBIBUSA-N		HMDB10602	0	0		0.994927481	0.0	0.993735348	0.0	0
28770	28770	XXX_LMGP04010157	PG(15:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		7.149597616	2711	2708	2695	123063982.0	52926422.0	AIXJRLNGYXUSPJ-RJWRTZJSSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28771	28771	XXX_LMGP04010729	PG(15:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		7.149597616	2711	2708	2695	123064554.0	52926994.0	LIDIMAHQMZKKDZ-RJWRTZJSSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28772	28772	XXX_LMGP04010187	PG(15:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		2.464699655	2711	2708	2695	123064012.0	52926452.0	JODSZKSWKMYMHT-WDYPWAQJSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28773	28773	XXX_LMGP04010704	PG(15:8/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		2.464699655	2711	2708	2695	123064529.0	52926969.0	RQMNTNPTIBKKRS-WDYPWAQJSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28774	28774	XXX_LMGP04010221	PG(16:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		-1.989245076	2711	2708	2695	123064046.0	52926486.0	SHNACAMTUIQGAZ-HLEWSJEYSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28775	28775	XXX_LMGP04010681	PG(16:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		-1.989245076	2711	2708	2695	123064506.0	52926946.0	UIBNWKRMQFBANY-HLEWSJEYSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28776	28776	XXX_LMGP04010239	PG(17:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		7.540512742000001	2711	2708	2695	123064064.0	52926504.0	UIVYBAIAUOFBDI-RJZKOBMTSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28777	28777	XXX_LMGP04010536	PG(17:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		7.540512742000001	2711	2708	2695	123064361.0	52926801.0	GKESBZVXAYAVHA-RJZKOBMTSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28778	28778	XXX_LMGP04010266	PG(17:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		-5.191777379	2711	2708	2695	123064091.0	52926531.0	BHCGTFUCOIUIOF-YETNQAKMSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28779	28779	XXX_LMGP04010516	PG(17:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		-5.191777379	2711	2708	2695	123064341.0	52926781.0	GOBQPNJGTFGUMT-YETNQAKMSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28780	28780	XXX_LMGP04010318	PG(18:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		3.963152558	2711	2708	2695	123064143.0	52926583.0	SRTSEYFCMRQTIV-IEHAHOELSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28781	28781	XXX_LMGP04010491	PG(18:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		3.963152558	2711	2708	2695	123064316.0	52926756.0	YZCFGWIVGCCHNO-IEHAHOELSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28782	28782	XXX_LMGP04010332	PG(18:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		3.714129784	2711	2708	2695	123064157.0	52926597.0	AQWQJIDCKUOKAY-RIZVLYKNSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28783	28783	XXX_LMGP04010462	PG(18:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	761.3455	C43H54O10P1	761.3767265	41.01319974	28.34478333	0.314914272	33509.85156		3.714129784	2711	2708	2695	123064287.0	52926727.0	JZNIUPARRMLBCB-RIZVLYKNSA-N			0	0		0.986443865	0.0	0.98952766	0.0	0
28809	28809	XXX_LMGP04010061	PG(12:7/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		-3.774361445	2732	2721	2734	123063886.0	52926326.0	QBGFKZDVLYMWAB-IIYZHQPASA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28810	28810	XXX_LMGP04010589	PG(12:7/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		-3.774361445	2732	2721	2734	123064414.0	52926854.0	XXHHZMJSMQBPNG-IIYZHQPASA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28811	28811	XXX_LMGP04010099	PG(14:7/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		7.580697824	2732	2721	2734	123063924.0	52926364.0	AMUJMEDGJKOAHU-OMYPGVNNSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28812	28812	XXX_LMGP04010927	PG(14:7/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		7.580697824	2732	2721	2734	123064752.0	52927191.0	RSCFPDKWNRETDJ-UVZRWLGFSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28813	28813	XXX_LMGP04010368	PG(14:7/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		7.580697824	2732	2721	2734	123064193.0	52926633.0	PZHKWBXQKOJTIF-GIJSESEMSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28814	28814	XXX_LMGP04010399	PG(14:7/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		7.580697824	2732	2721	2734	123064224.0	52926664.0	NDNLTVYPCHMEQR-UVZRWLGFSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28815	28815	XXX_LMGP04010121	PG(14:8/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		-4.460093631	2732	2721	2734	123063946.0	52926386.0	MBMMBSNJONCNBO-XVEJGIISSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28816	28816	XXX_LMGP04010343	PG(14:8/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		-4.460093631	2732	2721	2734	123064168.0	52926608.0	OMUNPGDIBCDSPB-XVEJGIISSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28817	28817	XXX_LMGP04010171	PG(15:8/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		1.36212309	2732	2721	2734	123063996.0	52926436.0	YEBPYTAGRXGOAS-KKDHLMPGSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28818	28818	XXX_LMGP04010283	PG(15:8/17:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		1.36212309	2732	2721	2734	123064108.0	52926548.0	PRKFKQVSMYCRHY-KKDHLMPGSA-N			0	0		0.944826773	0.0	0.975875592	0.0	0
28819	28819	XXX_921	PG(16:9/16:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		-4.596750029	2732	2721	2734						0	0		0.944826773	0.0	0.975875592	0.0	0
28820	28820	XXX_955	PG(16:10/16:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	687.2359	C38H40O10P1	687.2473021000002	16.59098214	28.782605	0.319778528	403490.9375		7.157482817999999	2732	2721	2734						0	0		0.944826773	0.0	0.975875592	0.0	0
28834	28834	XXX_LMGP04010060	PG(12:7/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2435397999999	-11.69422496	28.64143833	0.318210148	8515.151367		3.204774866	2739	2734	2721	123063885.0	52926325.0	PGPQSBCBZIIEQG-CTHZMDPNSA-N			0	0		0.995205321	0.8535315370000001	0.995358478	0.942216877	0
28835	28835	XXX_LMGP04010558	PG(12:7/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2435397999999	-11.69422496	28.64143833	0.318210148	8515.151367		3.204774866	2739	2734	2721	123064383.0	52926823.0	FOABLTNFLFNMFL-CTHZMDPNSA-N			0	0		0.995205321	0.8535315370000001	0.995358478	0.942216877	0
28836	28836	XXX_897	PG(13:8/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2435397999999	-11.69422496	28.64143833	0.318210148	8515.151367		-1.409682713	2739	2734	2721						0	0		0.995205321	0.8535315370000001	0.995358478	0.942216877	0
28837	28837	XXX_LMGP04010928	PG(14:7/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	689.2516	C38H42O10P1	689.2435397999999	-11.69422496	28.64143833	0.318210148	8515.151367		0.950437514	2739	2734	2721	123064753.0	52927192.0	BCWWDWIJORDPRN-OWCLLMORSA-N			0	0		0.995205321	0.8535315370000001	0.995358478	0.942216877	0
